,title,price,source,product_link,thumbnail,rating,reviews
460,Max Men's Solid Lounge T-Shirt,₹199,Myntra,https://www.google.com/shopping/product/1555793193820958588?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRvP8Zwd5ZZMgbVAF1U9zuKwvrSJnMYAVV2jmTIejC1cwVqCKvql2SFhcn3RcvREvU9R1B82lg05QOVCM63oYofMe8VSywm2vusxPvkbJQwcFQQprmxUcjWWQ,4.3,758.0
461,Difference of Opinion Men's Striped Round Neck T-Shirt,₹450,Zepto,https://www.google.com/shopping/product/8227727804179272512?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQAGkB23hDeoZwiKQ41jeXCC_DhhnfsEDqSD5abhARvDE627UZqG6dYlJgOynYFHWyGT8vl34ZDBLJguehPAM41ZjsD2-FK_NxzXhpkXJMDQROjDOvonufQ9w,4.1,817.0
462,Allen Solly Men's Graphic Printed Round Neck T-shirt,₹367,Flipkart,https://www.google.com/shopping/product/1952503294820160218?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRDAvQBgGH6o6mHQ8yys1burgjERPAC4bD4SbDmpLB_3xGRRlvWQzSiuezxAJyRdL58KLbCKU4P9RSZOh1yIEcl1tiJ3rskglP1Fqyh0xcvb_58FngTPl-gkw,4.4,7.0
463,Puma Men's Printed Slim Fit T-Shirt,₹599,Amazon.in,https://www.google.com/shopping/product/8923007679888965387?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRo5tJvrkfiA6rrl5nJ8i0u7GSMkLGPvp6e_fvCETl0hh4Ttdvuz7LytIiJGs5p53hFQWoilv7-pqIRTdPAZ5NgBv08AxOI3_mqjc81FJeYGCJw6qyWczYF,4.6,28.0
464,U.S. Polo Assn Men. Solid Round Neck Green T-shirt,₹489,Myntra,https://www.google.com/shopping/product/2237872183793376462?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQfONKKksgZKDhjxAPwkU2JkvpeP9zzRJDdQAtXZJXcVmF2hLS2Wj69Ye_yV-f9IcuhHP1cCRCdS6T8Ox-wL-rJInWyJOMG3S2u1Sc3rzLbPnHzfcp9qhowuQ,4.0,64.0
465,WROGn Men's Raw Edged Crew Neck T-shirt,₹629,WROGN,https://www.google.com/shopping/product/768010066700862394?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQceLlsPj-PjtfohkFvB_Zvv4-8QOfmK6HJt-iVCy7R1J_8225pNEo3XixlTIN4Cfn07gv4ybCyWqMVV5SUplKzHWPeZcaBLNFju1aFeDjoIDIo2zxY_g3G,4.0,1.0
466,The Souled Store Men's DC: Batman Logo T-Shirt,₹899,Amazon.in,https://www.google.com/shopping/product/14568305266654555990?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSM1qO_Oz2ADBUsF-SIvMuf4Art290cNSL_amZjdTqYft-ct9PRYLJTMDyc_exEbmdhJSIFv4KouYQfeYsCjBZNUxUjyFoJBZr43bPGRRakRrnjmiBp6K9y,4.1,18.0
467,Levi's Men's Crew Neck T-Shirt,₹769,Levi Strauss India,https://www.google.com/shopping/product/2865007514807870389?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTtaUmF4OzY9L9ucwuFvGA_qNVqrbfimH8gU0dudZ_EPFH9f6z7flVheqq6KtVp-iND-EUgRVsKOsy_VYJXvxcvM7AOrtd_AlANlKXrRl10fAua1eMZh86z8Q,4.3,202.0
468,The Bear House Men's Solid Round Neck T-Shirt,₹415,Myntra,https://www.google.com/shopping/product/6441993866118385896?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTjcdYS8p2kmP20sqCvqD3Y_b99twK7jvfqswY8MzREzEIOfgcawHXj3v5d9w0uB4Tn37xUb9Dws3XeZHHDQEmGhFVuo_cB6K8IamCDkDjPS3ulmxHU3Yp-RQ,4.4,13.0
469,Tommy Hilfiger Men's Solid Round Neck T-Shirt,"₹1,151",Flipkart,https://www.google.com/shopping/product/8094086999632983374?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSNaqcYsQmuQ3CbAHNELuhnerueqzbuh74pkRxq2gQoHHvPKR92Okv2pN7uUnrDvj1bOQjSqVuos8YL0-gvuBBpMAQpaWfAP8QQDYe_OPeWEuIBC6ziiskj,5.0,1.0
470,Veirdo Men's Graphic Printed Round Neck T-Shirt,₹363,Amazon.in,https://www.google.com/shopping/product/14860432553491362102?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTGdilUnivoL_Pk_MvUMTUVhWzELr9098k3_BH0GvmiK_NJ2Db3QEBbEUJ9cmP7RlNZHLKXO9WOay0oiq5JjNfOr4smJnuMzJNw6vjNkmccrr27wDhfXTGP,4.3,15.0
471,Jockey Men Cotton Rich Round Neck Half Sleeve T-Shirt,₹599,Jockey India,https://www.google.com/shopping/product/18373533746942606907?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQvFaWg0s9AcE4JGAdTYHTTPdo-LYuKGIHcPiOjEDPZfxuBqzTVWyeBsInK8cflvN1viw1iec3jd_4FvrbLIAcxUW5iiKgPE1ICA-JhUlno0SkIdBcwm7WLoA,4.3,808.0
472,Levi's Solid Men Round Neck T-shirt,₹311,Myntra,https://www.google.com/shopping/product/2433080969623056117?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSkuMyiVIqiSGu2LP_soxWTVcAsZSJVSbS9nyBUgNQUzFhgyQ_Lmz8QtWhANBKi9RwGUQuPpbCspd3adieXlhu4YJQ1LlkCimApleRw-0flzveFEEGQ2trG,4.2,817.0
473,Jack & Jones Men's Solid Cotton Lounge T-shirt,₹301,AJIO.com,https://www.google.com/shopping/product/16850982975176095731?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ9b8vxMtv8FORGWHPLnB5Fq8n-xnRAkJI4z2xh0CXcFZMBByvhpIQkvK_QkPUmFi1orONaXfmix68f9w8jyWyLMXMoNpJ2yos-IEZlOTKs5_17_oe4RNId,4.0,21.0
474,Damensch Men's Solid Round Neck T-shirt,₹431,Flipkart,https://www.google.com/shopping/product/15989756547584195266?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRspRbFxkSzltnDv0ZTgGLmvsOsvvPkzULxrttd-aqHHQGrrv7loGRfQ1E6ylIShMa9fv5MkkG0V_cuAbGJ4Twn-AslkKvLTjjI2Esl9744Uknh-jpum-qMPQ,4.6,30.0
475,Puma Men Cotton Classic Fit T-Shirt,₹519,Myntra,https://www.google.com/shopping/product/5608407394251473171?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSg9-H63gBKTYLGvefn9Bkt9HuZ_2Wt488IG5tOjBldH8XiM9WJlmCjgkvsD9UN4trvfGK2vmvXqC9gu-4TFuRfCGs3_stMIkFjwdT-qhEfjh93K2S1rX7W,4.4,42.0
476,Roadster Men's Self-Design Round Neck T-shirt,₹249,Myntra,https://www.google.com/shopping/product/4920538029844815066?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRKBUaK61K5N922choTJ9fmkIMNNfZofI-GpKQtrKQRzfMY2fSVx7GIjBqorpdQdM_LnwyU6WguqsEoONO3-LAySpZ0KGedqO0YR-LzAf-kyozJL_k_Uof9,4.1,147.0
477,Urbano Fashion Men's Solid Round Neck Oversized Half Sleeve T-Shirt,₹389,Amazon.in,https://www.google.com/shopping/product/11022500518760361078?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTSjn7Iw7wbauvtRcLFfFX987k67LloRH7oLLJzD5beKd6nxOszBk8xWVDJJPnBaRKqcHvkYQwHA14jVHDR51JhPVS0h8uQnPWWMUtUd1QZkQ6Af1zxLOkdWA,4.5,25.0
478,The Indian Garage Co. Men's Solid Round Neck T-shirt,₹259,Myntra,https://www.google.com/shopping/product/7004712855905992565?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSFAeNSgJCD5mOf87_jw8igy346lpiKNPTGRWGP7VZzZEaGdhObFp-b_KFL3ucIkQ0Zoga02h9Ke8duEWK8HBm4sH_3UsmYvv9macKlPlmNLKWefPEix3h5,4.6,16.0
479,Allen Solly Men's Printed Round Neck T-shirt,₹367,Flipkart,https://www.google.com/shopping/product/3876194402557941862?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR-3RO6rbMZ51gOrVQTnDBmrFCTGcx-TxBXi9CxNnizZ1Km2WeGAF8vOVQwodYqFhqlQslGS9VKlB2II_yAsn4ccUEenxQnT57vzbvtwIwjn4qxu0TFZSIAvA,4.9,8.0
480,Puma Men Cotton Classic Fit T-Shirt,₹519,Myntra,https://www.google.com/shopping/product/5608407394251473171?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR9SlI9SaXNHM9IYwkM-GQ2kDmOQ0ffYWTKtBwvl7e4MA1_f25dMur-wzZecjO44VbR9xZpFv8,4.4,42.0
481,Damensch Men's Solid Round Neck T-shirt,₹431,Flipkart,https://www.google.com/shopping/product/15989756547584195266?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS765A-ljYpXPMSf_0XzlpyJf2XfvcW-aBm0Fyao-GR6UyqITxdYMtcA2LmjefHpIrT2lSc75g2,4.6,30.0
482,H&M Men's Regular Fit T-shirts,"₹1,199",H&M,https://www.google.com/shopping/product/5335063453395169863?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSG1JFPrHngE_4hoNo0pxhBLUTWj9RrCiGqudxLKHDjsHAv1bTgc1PI6Nz4DWjoJ0uwuH3Rhajv_w,4.6,1700.0
483,The Souled Store Men's Embroidered Round Neck T-Shirt,₹998,Flipkart,https://www.google.com/shopping/product/1672122936610566550?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSTZ0Hh8kbDtstKapk529joH5_MjNWUNomTlh394EoA7OgvAuGcV29y6_WCy9pBbRYgeU9WWQc,5.0,5.0
484,Max Men's Solid Round Neck T-Shirt,₹199,Myntra,https://www.google.com/shopping/product/14349060539686203920?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSp5RlgekZFB8rA981sbx_qHL_9i3ytz7UzPutivb2XUVPhYkfmwBhQ1lA1qYbHqRVPtS3Ei3Q,4.2,320.0
485,Wrogn Men Solid Orange Crew Neck T-shirt,₹629,WROGN,https://www.google.com/shopping/product/9062958826485948889?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQ_kCddzcqq7ryyU93rfmEManhSPEU8T6tW11Fr38RtcYFdSS7snvAgf8dVj6TKb6UmlBB4uGDW,4.0,3.0
486,Myntra Men's Difference of Opinion Printed Round Neck T-shirt,₹279,Myntra,https://www.google.com/shopping/product/3443574137765851468?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT4-Goyhx88mYEqWJ6RHDKEvIGQH2E_3HqjpLFR5vepVRmRaJyjzIurBMSvqdYNGopRYIWx5U8,4.7,7.0
487,Peter England Men's Solid Round Crew Neck T-Shirt,₹404,Flipkart,https://www.google.com/shopping/product/920914496087073060?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTeqsLC08dpQ-vqXpcbTwtvnVywBi_XbhYZgRRq1aayW9uLsK7OEVELgJAZ9tFddIDTC_DwNiU,5.0,1.0
488,The Souled Store Men's Oversized T-Shirt,"₹1,399",Amazon.in,https://www.google.com/shopping/product/4593245091627615465?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQKEiAzoJciv2bYLYAgcbwaDxtSYCZcC9MvkmPJRQBoaCgxXY6moQ1xAFaJ8K4mlkaSX14XiBCE,1.0,1.0
489,The Bear House Men's Printed Loose Fit Round Neck T-Shirt,₹679,Myntra,https://www.google.com/shopping/product/12797767525484230436?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR9hfcSqajIGqtNUs19hYqWRksQDOnFJqXQOcNEMF9lgncd3JChrXCfdiMi3r_W0nVdSNzjpXDr,4.2,12.0
490,Red Tape Men's Solid Round T-shirt,₹341,Myntra,https://www.google.com/shopping/product/5462595815748884576?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTT_0vAOc2erm-OjmGgi0MON6dcDU1fTPm8K6pdTeEIJw-A5JLQS-brKrLKWeXUQW26Ewrq2y4G,4.1,23.0
491,Jockey Men's Striped Round Neck Half Sleeve T-Shirt,₹699,Flipkart,https://www.google.com/shopping/product/14091575728104750848?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSCewnszD6uz1ZSr7m_V2-GwfALjv72YRtTCYbVznjjJoNBkRmwxNkRkQftt1o45aohUOCcv98,4.6,107.0
492,Levi's Men's Crew Neck T-Shirt,₹769,Levi Strauss India,https://www.google.com/shopping/product/2865007514807870389?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR415BsSj6vOKj1kDlZnjebN_opV7I89nkffKBxhvV3rSMZx8Ng3WI7QRRHLXXuBivGTr_lha9n,4.3,202.0
493,DaMENSCH Men's Breeze Round Neck T-shirt by Myntra,₹567,Amazon.in,https://www.google.com/shopping/product/9639908738751206500?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTWZaSiqvZRTWg8Uo-2FWIYSiu0uXHOdou6v7GIA6jAM6m1WxPMAvxS7DhDFYA,4.0,62.0
494,The Indian Garage Co. Men's Slim Fit Round Neck T-Shirt,₹249,Myntra,https://www.google.com/shopping/product/7238648093266058614?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRy6NGv2XGf2Q3fn7NdLPl_PrzQANpCplMO3Hz_KVFEWYyUpnwhioAGDjDCz47VIsFMQ81dqNQ3,4.8,4.0
495,Uniqlo Dry Color Crew Neck Short Sleeve T-Shirt,₹490,Uniqlo India,https://www.google.com/shopping/product/2037424559933987942?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTjRKS9Ow50jF_0ZKKCf6eeJSITSPd79nLxAb_6ZWbvbyqAI5YcwsUubKs993MOgXIBIlAAb7mx,4.8,24.0
496,NOBERO Men's Oversized Fit T-Shirt,₹499,Myntra,https://www.google.com/shopping/product/17614124368563724358?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSDAv_F3Lwrm75zw_2fupjAmbR05QtklGyfdIFKfQSwOpEI8TLWCPs9IHbn7pPvsxKhYW1OnW8,4.5,98.0
497,Tommy Hilfiger Men's Solid Round Neck T-Shirt,"₹1,151",Flipkart,https://www.google.com/shopping/product/8094086999632983374?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS-ZE8H_398i5_85_OqoQ46RrJ6Bn9Hq_te4MwnQbM-001pQaXG3lmMSnxqctDwc1x2kbIu05c,5.0,1.0
498,URB_N Men's Regular Fit Graphic T-shirt,₹249,AJIO.com,https://www.google.com/shopping/product/9501974919432286384?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTKgqlfIuUKYfhwOrzFG2rdp8ggzK9QK19-IzgY_GVMSoOne8Q5QaxeP5ZRuBRdM6RYOLAnskFV_GE9pLhGvCBUz34QN9rtmSZLcDmhq7Pe0eWmRN39YcRM,4.6,34.0
499,Mufti Men-Stripes Cotton Round Neck T-Shirt,₹885,Mufti Jeans,https://www.google.com/shopping/product/11057575711957100935?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTx1ioP2Vm8VEG3_wSEFzy4PWDgJVPpWd7GW3nvAmZQnbdQ1lmMneT5BcXJizQknIEYQHnDGb7AC-0uP8K9LZCT36opR7mik0PWDpba6bndLLZB_woH7sGPMw,5.0,1.0
500,The Souled Store Men's Oversized T-Shirt,₹799,Myntra,https://www.google.com/shopping/product/6525417165993015756?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRD8n4kUUz9O7JuAAXA_g1CwfDhs9e_gIOgo8ysHYXRtbO4iOk3R--PvWbonXxLlYBbd3DoC5e6rCpyCptIOm9mi4xupVmR-2ZthlYyzi2QbhkDaIroWedh5w,4.0,1.0
501,DaMENSCH Men's Breeeze Ultra Light Solid T Shirt,₹431,Myntra,https://www.google.com/shopping/product/16485164154425538946?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQUVsWtta5WIhIVDRBxH2wI6GMcxGwXeXq5AhGVwAg5C6TNqRp6xV2xmFCkeNeO4ZIEyQHebLQxR5q0LJIUKa1BCo-qZxeDYKjmtsuhXXLUlJhb0DWewTod,4.6,178.0
502,Jockey Men's Super Combed Cotton Blend Oversized T-Shirt,₹799,AJIO.com,https://www.google.com/shopping/product/16465999638139614648?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTjlyMq5snvsxmLQYOl-LPc1KtnRfLvTJNUrnLWRtDcBSNtUK3k4KIgq7b2xuFE1b7VSx1UhxY-5bsIxbkBOeq75yuVDK-gsxTzOvo3X-f9vZfGIa13obbZig,4.0,2.0
503,Veirdo Men's Oversized Printed Round Neck T-shirt,₹379,Flipkart,https://www.google.com/shopping/product/3863440940338752750?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcROM1JhVF_MZ7vUIfElwG_rHeooWFOKmfy2SfpjP1d-aHBMrWY8fSm9acVCrqwjaNJeosPtnUtVgdKlo0K-D84eqmQfT407OrCDw0_Ch0gqs6D-Y8iFKf38vps,4.3,82.0
504,The Indian Garage Co. Men's Boxy Oversized Graphic Back Printed Crew Neck T-shirt,₹339,Myntra,https://www.google.com/shopping/product/4136202021523368352?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRR_xPLzO3TrU9uBwZC0X3RPtJT_TEcXF7chsixFcJ6YqtJK4837gTs5Kvuz3nN6k4fgpTLZQtfg2vBpxrxnuqFd0fldRGX1jGjxKjB4OCrnmDE0wCzLnDNZw,4.6,5.0
505,H&M Men's Loose Fit T-shirt,₹799,H&M,https://www.google.com/shopping/product/810116790511597395?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQMYDc9kUCTBDLZIAxrjbvOQc8eIIZS1IQEXttHW7KAhTqSvQ1XLUYoXDzBf1JHysntqpDcqnKqHa3jeD2Ny0Y7wndLM_lYiMROBBAPGRAIf2MXM6MDn6NX,4.4,4300.0
506,U.S. Polo Assn Men. Striped Regular Fit T-Shirt,₹440,U.S. Polo Assn.,https://www.google.com/shopping/product/6165581162927848828?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSasBHbRNqEqfkziDQ9cEcx5t8WFAwj4o3OCDHjRdUeZFxsqSgtN-Lj3TqQbEs3DTT7f76oReirbOgVB69g_AJkH8oAwCf-AvOPEzRWwlBYu5eC7k9oZ-Mn3Q,4.4,41.0
507,Domyos Men's Fitness T-shirt,₹299,Tata CLiQ Fashion,https://www.google.com/shopping/product/2256429928268545729?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTYg47A777Q5UoKMkE_PvwxzHZH7wTCDg_cSxaU6PV-HJSjRzCL0QiQEiTKZA7DRozv_Qle2BskADdNWcJ3B1TYFKuj7UPGZS4GBX2UfiTXxOYux_7AEhwq,4.4,15000.0
508,Van Heusen Men's Printed Crew Neck T-shirt,₹649,Van Heusen,https://www.google.com/shopping/product/10747639432406068855?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTip5GImzpGF4O3FMg7UiUEZkWEMDblVtEDdmbDe9_OsRmfmgnpPY19HtNjURDuwW3L830FYF7_0LvECiwdNg73mEo-DrGtHYuqV83613_BljayMh__xGnyiw,2.0,2.0
509,Alo Yoga The Triumph Crew Neck T-Shirt,"₹4,982.21",Alo Yoga,https://www.google.com/shopping/product/5875524853211325314?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTRi5i76wjxlOZIKHn-xDK5mNJQhpZha-mmuAbFaIj6DUF1A-APvvlQqQkg84bDJkmP4AE5OLAagHu7mZGiVwkpDMB-TBEffK4RBQYkuKNvJ05tIK8VkVT8,4.1,566.0
510,Dillinger Printed Typography Women Round Neck Brown T-shirt,₹377,Myntra,https://www.google.com/shopping/product/8446947304744520925?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSeJBB16tNgCaXX85J4_EO3cxRFqY0KFVInCA_0bw_A5ivx59arg6z1Z61ECOhX_WRTnoCAvXuRPlDdkfrqw6yylrik5mQyUW1lZjRGHPFLn5Y3Y8veatZEdb4,4.5,122.0
511,Michael Kors MK Sequined Oversized T-Shirt,"₹17,000",luxe.ajio.com,https://www.google.com/shopping/product/5033981166869034015?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT5D1MCW_eBDPYeCU9edAeLaYfiX1Xq5AcjoqoejYgu4FHMWQyLzOAJl8tmONaGL2JA-Ut_dY9296U-sXSF8ytpmb8agYazBjTnSlTwBPkvzsn9VEqAZGnU-Q,3.0,2.0
512,The Souled Store Men's Pennywise Oversized T-Shirt,₹949,Amazon.in,https://www.google.com/shopping/product/12646616032754223579?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS_8nXbnL0D2QUbtVf3xt3MTTu8EgY5GLLSqQjLYPiotxpNReihHl4EGcKiR0XY-9OsEKXUhyEl2DpPCFWPYPOCK8SVmqtTso9eI0rzJdwCMrqgcVo-u8as8Q,4.1,8.0
513,Veirdo Men's Oversized Graphic Printed T-shirt,₹379,Amazon.in,https://www.google.com/shopping/product/1740175286468512823?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSYJOfz-T_Qcxa9jTOnVgRcoweO0B8BAYLhtCwigz9OmrEEdoK7Tn5L1lv-uUUf9fQnOlPfyJU8ZGfkFi0jPGQoHlqfa5XT_fNCznTYL2vZTq58wpCtvfkN,4.1,13.0
514,Allen Solly Men's Cotton Regular Fit Polo T-shirt,₹599,Amazon.in,https://www.google.com/shopping/product/17687772998970975858?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT4dDBjL3ntCNdvPCFPRHQ2bPJBucLwYwprrsc230s9VB9EJFT5AKZa-qdN1SlaP9kJm3LoWLrCD8PwxZ-3htYvKojSnGnWrKQE7EvyXFYYR45mdS4wcXIJ,5.0,1.0
515,Pepe Jeans Women's Embellished T-Shirt,"₹1,599",Myntra,https://www.google.com/shopping/product/2667165781025853650?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS_Vjuf9jKL7nR3MPd4TFs55ru4mOC9BjSexYpiIYtSrKsBd_weHNUOp6warWJLto3u6cquRr9MWgld8sDSuI1mkQFQC22NAaSOJ87Y1EU20oqgjxhBBq4yxQ,5.0,1.0
516,DILLINGER Graphic Printed Relaxed Fit T-shirt,₹377,Myntra,https://www.google.com/shopping/product/2177861343337886971?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcScOYr_eA2e0qPDH6wdHhWyJGMyhGBoNaf3Bl6zbecH_qvm9u8NASwKjim0ULflXPwK7N5YTaannoWrJo9DyEN9TJSbAbzY6pehGblENGLNFss1lbbLrHk8rg,4.7,99.0
517,The Bear House Men's Oversized Printed Round Neck T-shirt,"₹1,399",AJIO.com,https://www.google.com/shopping/product/743184600791188140?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRSJjekkR2whWmLChRXGGz_KeOa7qGSe3IFLxqAXYmntbKNISPSuYMtXL-xYPL12yIjEfcguHKoXG-trJUW-l2oZ5qh5jqiqx7vVoiWPFTH1WXZslLNncBP,4.6,21.0
518,H&M Men's Pulp Fiction Loose Fit Printed T-shirt,₹799,H&M,https://www.google.com/shopping/product/16837711438546021384?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRJ6rhArqBITsY4J13ogsQql3S17hf9A5LdNgZRwdMT3xcPxs-tBSU1KQq1x9GM-r1CT3-0zOvrKTorsLUEVv6M89sKTKPXoX0T5HDrXhr0wD345QwksgpHqQ,5.0,3.0
519,Dillinger Women Graphic Print Round Neck Blue T-shirt,₹391,Myntra,https://www.google.com/shopping/product/10601061177302262126?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQnUHS0InDxs-2b2V8rqHAqi0gl7rtapjSO-6C86tjOfKJlEjeuL0-k9djtg78EB2kayoK-_UuVLliFmGWPjAcwKNUhxb1afRJvgfVgywUxtO8i7a-lNGfX,4.5,94.0
520,Allen Solly Men's Graphic Printed Round Neck T-shirt,₹367,Flipkart,https://www.google.com/shopping/product/1952503294820160218?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRDAvQBgGH6o6mHQ8yys1burgjERPAC4bD4SbDmpLB_3xGRRlvWQzSiuezxAJyRdL58KLbCKU4P9RSZOh1yIEcl1tiJ3rskglP1Fqyh0xcvb_58FngTPl-gkw,4.4,7.0
521,NOBERO Men's Oversized Graphic Printed T-Shirt,₹499,Amazon.in,https://www.google.com/shopping/product/4306549613843845921?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRtoIgaSH-qPfgOmMNmGjzmVWCuBglKOEpMLmbiUCqA0E-WbADiBMqeJ8TqlkIsFd8T_5KdRvTiEOXY755nhTzXml3wlu1liP_O2x236jHbbmX11s6k3dtL,4.3,26.0
522,Boohoo Oversized Rhinestone Pour Homme T-shirt,₹594,Myntra,https://www.google.com/shopping/product/13794762848919599130?gl=in,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcThredgdyowCT8Lz3Auv89z9p_HWhWjByso1UhNGmHTwOKikIWnPz-OS-IfiY7ai4g19KQUB_Z79Wjnl6LfWbt4gpOEIzJy9N_Va6MEPTfxMKfru20GOsUzAQ,3.0,2.0
523,The Souled Store Men's Baki Hanma Badges Oversized T-Shirt,"₹1,049",Amazon.in,https://www.google.com/shopping/product/1924564523651885248?gl=in,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ5avWMKX96DUI8Iua0ZlxU2lXBnRulM7XJpuVmWyLn2BtAUaewJB_UK4fkAONuD1xF8VQxlDjwTDrkI4ba-6JSqcsXSevhtk7b-GulkSCE0PITD7n1YjxJfw,1.0,1.0
524,Hrx By Hrithik Roshan Solid Round Neck T-shirt,₹260,Myntra,https://www.google.com/shopping/product/982314070508211979?gl=in,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRcVM2BEPpXfuN59b3NphL-1s0q5CPXrUXlN20_B6AwSFn46bWOjsNL5EWJtmM9f7z0rTLfY4xS1vzaUkmvHURKHq3uD7IVbTt0nW8Niu7-Add5CH4paqQ2,4.1,502.0
525,Urbano Fashion Men's Printed Full Sleeve Slim Fit T-Shirt,₹329,Myntra,https://www.google.com/shopping/product/10939784935941974262?gl=in,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS_v8jCB-znQHHvkDj29WtH7UmDSCWYWpsT8Q2aR0U-VPeb47m8YenZHsrNrNADHdVxxuPPfpBzl1x_bfVIEzt9bEnKdu_ozYpblRvqMRouqPKyp3KToKlwUw,4.1,122.0
